split,source_folder,source_group,source_image,output_image,output_label,object_count,categories
test,cup,cup:cup_3_extra,dataset/images/cup/cup3_000095.jpg,images/test/cup_cup3_000095.jpg,labels/test/cup_cup3_000095.txt,1,cup:1
test,cup,cup:cup_3_extra,dataset/images/cup/cup3_000096.jpg,images/test/cup_cup3_000096.jpg,labels/test/cup_cup3_000096.txt,1,cup:1
test,cup,cup:cup_3_extra,dataset/images/cup/cup3_000097.jpg,images/test/cup_cup3_000097.jpg,labels/test/cup_cup3_000097.txt,1,cup:1
test,cup,cup:cup_3_extra,dataset/images/cup/cup3_000098.jpg,images/test/cup_cup3_000098.jpg,labels/test/cup_cup3_000098.txt,1,cup:1
test,cup,cup:cup_3_extra,dataset/images/cup/cup3_000099.jpg,images/test/cup_cup3_000099.jpg,labels/test/cup_cup3_000099.txt,1,cup:1
test,cup,cup:cup_3_extra,dataset/images/cup/cup3_000100.jpg,images/test/cup_cup3_000100.jpg,labels/test/cup_cup3_000100.txt,1,cup:1
test,cup,cup:cup_3_original,dataset/images/cup/cup_000137.jpg,images/test/cup_cup_000137.jpg,labels/test/cup_cup_000137.txt,1,cup:1
test,cup,cup:cup_3_original,dataset/images/cup/cup_000138.jpg,images/test/cup_cup_000138.jpg,labels/test/cup_cup_000138.txt,1,cup:1
test,cup,cup:cup_3_original,dataset/images/cup/cup_000139.jpg,images/test/cup_cup_000139.jpg,labels/test/cup_cup_000139.txt,1,cup:1
test,cup,cup:cup_4_extra,dataset/images/cup/cup4_000084.jpg,images/test/cup_cup4_000084.jpg,labels/test/cup_cup4_000084.txt,1,cup:1
test,cup,cup:cup_4_extra,dataset/images/cup/cup4_000085.jpg,images/test/cup_cup4_000085.jpg,labels/test/cup_cup4_000085.txt,1,cup:1
test,cup,cup:cup_4_extra,dataset/images/cup/cup4_000086.jpg,images/test/cup_cup4_000086.jpg,labels/test/cup_cup4_000086.txt,2,cup:2
test,cup,cup:cup_4_extra,dataset/images/cup/cup4_000087.jpg,images/test/cup_cup4_000087.jpg,labels/test/cup_cup4_000087.txt,1,cup:1
test,cup,cup:cup_4_extra,dataset/images/cup/cup4_000088.jpg,images/test/cup_cup4_000088.jpg,labels/test/cup_cup4_000088.txt,1,cup:1
test,cup,cup:cup_4_extra,dataset/images/cup/cup4_000089.jpg,images/test/cup_cup4_000089.jpg,labels/test/cup_cup4_000089.txt,1,cup:1
test,cup,cup:cup_4_extra,dataset/images/cup/cup4_000090.jpg,images/test/cup_cup4_000090.jpg,labels/test/cup_cup4_000090.txt,1,cup:1
test,cup,cup:cup_4_extra,dataset/images/cup/cup4_000091.jpg,images/test/cup_cup4_000091.jpg,labels/test/cup_cup4_000091.txt,1,cup:1
test,cup,cup:cup_4_extra,dataset/images/cup/cup4_000099.jpg,images/test/cup_cup4_000099.jpg,labels/test/cup_cup4_000099.txt,1,cup:1
test,cup,cup:cup_4_extra,dataset/images/cup/cup4_000100.jpg,images/test/cup_cup4_000100.jpg,labels/test/cup_cup4_000100.txt,1,cup:1
test,cup,cup:cup_4_original,dataset/images/cup/cup_000188.jpg,images/test/cup_cup_000188.jpg,labels/test/cup_cup_000188.txt,1,cup:1
test,laptop,laptop:laptop_1,dataset/images/laptop/laptop_000050.jpg,images/test/laptop_laptop_000050.jpg,labels/test/laptop_laptop_000050.txt,1,laptop:1
test,laptop,laptop:laptop_1,dataset/images/laptop/laptop_000051.jpg,images/test/laptop_laptop_000051.jpg,labels/test/laptop_laptop_000051.txt,1,laptop:1
test,laptop,laptop:laptop_1,dataset/images/laptop/laptop_000052.jpg,images/test/laptop_laptop_000052.jpg,labels/test/laptop_laptop_000052.txt,1,laptop:1
test,laptop,laptop:laptop_1,dataset/images/laptop/laptop_000053.jpg,images/test/laptop_laptop_000053.jpg,labels/test/laptop_laptop_000053.txt,1,laptop:1
test,laptop,laptop:laptop_1,dataset/images/laptop/laptop_000054.jpg,images/test/laptop_laptop_000054.jpg,labels/test/laptop_laptop_000054.txt,1,laptop:1
test,laptop,laptop:laptop_2,dataset/images/laptop/laptop_000100.jpg,images/test/laptop_laptop_000100.jpg,labels/test/laptop_laptop_000100.txt,2,mouse:1;laptop:1
test,laptop,laptop:laptop_2,dataset/images/laptop/laptop_000101.jpg,images/test/laptop_laptop_000101.jpg,labels/test/laptop_laptop_000101.txt,2,mouse:1;laptop:1
test,laptop,laptop:laptop_2,dataset/images/laptop/laptop_000102.jpg,images/test/laptop_laptop_000102.jpg,labels/test/laptop_laptop_000102.txt,2,mouse:1;laptop:1
test,laptop,laptop:laptop_2,dataset/images/laptop/laptop_000103.jpg,images/test/laptop_laptop_000103.jpg,labels/test/laptop_laptop_000103.txt,2,mouse:1;laptop:1
test,laptop,laptop:laptop_2,dataset/images/laptop/laptop_000104.jpg,images/test/laptop_laptop_000104.jpg,labels/test/laptop_laptop_000104.txt,2,mouse:1;laptop:1
test,laptop,laptop:laptop_2,dataset/images/laptop/laptop_000105.jpg,images/test/laptop_laptop_000105.jpg,labels/test/laptop_laptop_000105.txt,2,mouse:1;laptop:1
test,laptop,laptop:laptop_3,dataset/images/laptop/laptop_000167.jpg,images/test/laptop_laptop_000167.jpg,labels/test/laptop_laptop_000167.txt,3,mouse:1;laptop:1;cup:1
test,laptop,laptop:laptop_3,dataset/images/laptop/laptop_000168.jpg,images/test/laptop_laptop_000168.jpg,labels/test/laptop_laptop_000168.txt,3,mouse:1;laptop:1;cup:1
test,laptop,laptop:laptop_3,dataset/images/laptop/laptop_000169.jpg,images/test/laptop_laptop_000169.jpg,labels/test/laptop_laptop_000169.txt,3,mouse:1;laptop:1;cup:1
test,laptop,laptop:laptop_3,dataset/images/laptop/laptop_000170.jpg,images/test/laptop_laptop_000170.jpg,labels/test/laptop_laptop_000170.txt,3,mouse:1;laptop:1;cup:1
test,laptop,laptop:laptop_4,dataset/images/laptop/laptop_000198.jpg,images/test/laptop_laptop_000198.jpg,labels/test/laptop_laptop_000198.txt,2,mouse:1;laptop:1
test,laptop,laptop:laptop_4,dataset/images/laptop/laptop_000199.jpg,images/test/laptop_laptop_000199.jpg,labels/test/laptop_laptop_000199.txt,2,mouse:1;laptop:1
test,mouse,mouse:mouse_1,dataset/images/mouse/mouse_000023.jpg,images/test/mouse_mouse_000023.jpg,labels/test/mouse_mouse_000023.txt,1,mouse:1
test,mouse,mouse:mouse_1,dataset/images/mouse/mouse_000024.jpg,images/test/mouse_mouse_000024.jpg,labels/test/mouse_mouse_000024.txt,1,mouse:1
test,mouse,mouse:mouse_1,dataset/images/mouse/mouse_000025.jpg,images/test/mouse_mouse_000025.jpg,labels/test/mouse_mouse_000025.txt,1,mouse:1
test,mouse,mouse:mouse_1,dataset/images/mouse/mouse_000051.jpg,images/test/mouse_mouse_000051.jpg,labels/test/mouse_mouse_000051.txt,1,mouse:1
test,mouse,mouse:mouse_2,dataset/images/mouse/mouse_000073.jpg,images/test/mouse_mouse_000073.jpg,labels/test/mouse_mouse_000073.txt,1,mouse:1
test,mouse,mouse:mouse_2,dataset/images/mouse/mouse_000074.jpg,images/test/mouse_mouse_000074.jpg,labels/test/mouse_mouse_000074.txt,1,mouse:1
test,mouse,mouse:mouse_2,dataset/images/mouse/mouse_000075.jpg,images/test/mouse_mouse_000075.jpg,labels/test/mouse_mouse_000075.txt,1,mouse:1
test,mouse,mouse:mouse_2,dataset/images/mouse/mouse_000106.jpg,images/test/mouse_mouse_000106.jpg,labels/test/mouse_mouse_000106.txt,1,mouse:1
test,mouse,mouse:mouse_3,dataset/images/mouse/mouse_000129.jpg,images/test/mouse_mouse_000129.jpg,labels/test/mouse_mouse_000129.txt,1,mouse:1
test,mouse,mouse:mouse_3,dataset/images/mouse/mouse_000130.jpg,images/test/mouse_mouse_000130.jpg,labels/test/mouse_mouse_000130.txt,1,mouse:1
test,mouse,mouse:mouse_3,dataset/images/mouse/mouse_000146.jpg,images/test/mouse_mouse_000146.jpg,labels/test/mouse_mouse_000146.txt,1,mouse:1
test,mouse,mouse:mouse_3,dataset/images/mouse/mouse_000147.jpg,images/test/mouse_mouse_000147.jpg,labels/test/mouse_mouse_000147.txt,1,mouse:1
test,mouse,mouse:mouse_4,dataset/images/mouse/mouse_000177.jpg,images/test/mouse_mouse_000177.jpg,labels/test/mouse_mouse_000177.txt,1,mouse:1
test,mouse,mouse:mouse_4,dataset/images/mouse/mouse_000198.jpg,images/test/mouse_mouse_000198.jpg,labels/test/mouse_mouse_000198.txt,1,mouse:1
test,mouse,mouse:mouse_4,dataset/images/mouse/mouse_000199.jpg,images/test/mouse_mouse_000199.jpg,labels/test/mouse_mouse_000199.txt,1,mouse:1
test,mouse,mouse:mouse_4,dataset/images/mouse/mouse_000200.jpg,images/test/mouse_mouse_000200.jpg,labels/test/mouse_mouse_000200.txt,1,mouse:1
test,phone,phone:phone_1,dataset/images/phone/phone_000033.jpg,images/test/phone_phone_000033.jpg,labels/test/phone_phone_000033.txt,1,phone:1
test,phone,phone:phone_1,dataset/images/phone/phone_000034.jpg,images/test/phone_phone_000034.jpg,labels/test/phone_phone_000034.txt,1,phone:1
test,phone,phone:phone_1,dataset/images/phone/phone_000035.jpg,images/test/phone_phone_000035.jpg,labels/test/phone_phone_000035.txt,1,phone:1
test,phone,phone:phone_1,dataset/images/phone/phone_000036.jpg,images/test/phone_phone_000036.jpg,labels/test/phone_phone_000036.txt,1,phone:1
test,phone,phone:phone_2,dataset/images/phone/phone_000086.jpg,images/test/phone_phone_000086.jpg,labels/test/phone_phone_000086.txt,1,phone:1
test,phone,phone:phone_2,dataset/images/phone/phone_000087.jpg,images/test/phone_phone_000087.jpg,labels/test/phone_phone_000087.txt,1,phone:1
test,phone,phone:phone_2,dataset/images/phone/phone_000088.jpg,images/test/phone_phone_000088.jpg,labels/test/phone_phone_000088.txt,1,phone:1
test,phone,phone:phone_2,dataset/images/phone/phone_000089.jpg,images/test/phone_phone_000089.jpg,labels/test/phone_phone_000089.txt,1,phone:1
test,phone,phone:phone_2,dataset/images/phone/phone_000090.jpg,images/test/phone_phone_000090.jpg,labels/test/phone_phone_000090.txt,1,phone:1
test,phone,phone:phone_3,dataset/images/phone/phone_000131.jpg,images/test/phone_phone_000131.jpg,labels/test/phone_phone_000131.txt,1,phone:1
test,phone,phone:phone_4,dataset/images/phone/phone_000194.jpg,images/test/phone_phone_000194.jpg,labels/test/phone_phone_000194.txt,1,phone:1
test,phone,phone:phone_4,dataset/images/phone/phone_000195.jpg,images/test/phone_phone_000195.jpg,labels/test/phone_phone_000195.txt,1,phone:1
test,phone,phone:phone_4,dataset/images/phone/phone_000196.jpg,images/test/phone_phone_000196.jpg,labels/test/phone_phone_000196.txt,1,phone:1
test,phone,phone:phone_4,dataset/images/phone/phone_000197.jpg,images/test/phone_phone_000197.jpg,labels/test/phone_phone_000197.txt,1,phone:1
test,phone,phone:phone_4,dataset/images/phone/phone_000198.jpg,images/test/phone_phone_000198.jpg,labels/test/phone_phone_000198.txt,1,phone:1
test,phone,phone:phone_4,dataset/images/phone/phone_000199.jpg,images/test/phone_phone_000199.jpg,labels/test/phone_phone_000199.txt,1,phone:1
test,phone,phone:phone_4,dataset/images/phone/phone_000200.jpg,images/test/phone_phone_000200.jpg,labels/test/phone_phone_000200.txt,1,phone:1
